age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,Label
96,f,yes,yes,no,yes,yes,1,0,1557,in,6,1
63,f,yes,yes,yes,yes,no,1,0,1599,in,30,1
97,m,yes,no,yes,yes,yes,1,0,773,in,36,1
89,m,yes,yes,yes,yes,no,1,0,761,out,55,1
68,f,yes,yes,yes,no,yes,1,0,2878,in,42,1
83,f,yes,yes,no,yes,yes,1,0,2376,out,61,1
68,m,no,yes,yes,yes,yes,1,0,738,out,66,1
81,m,yes,yes,yes,yes,no,1,0,1080,in,16,1
73,m,no,yes,yes,yes,yes,1,0,113,out,97,1
75,m,no,yes,yes,yes,yes,1,0,2136,in,0,1
69,f,yes,yes,yes,yes,yes,1,0,14,in,11,1
82,m,yes,yes,no,yes,yes,1,0,2890,in,36,1
67,m,yes,yes,yes,yes,no,1,0,243,out,66,1
60,f,no,yes,yes,yes,yes,1,0,1286,in,4,1
67,m,yes,yes,yes,yes,no,1,0,859,out,53,1
88,f,yes,yes,yes,yes,yes,1,0,1289,out,86,1
71,m,yes,yes,yes,no,yes,1,0,2193,out,99,1
82,f,yes,yes,yes,yes,yes,1,0,292,out,99,1
79,f,yes,yes,yes,yes,no,1,0,338,in,19,1
71,f,yes,yes,yes,yes,yes,1,0,1556,in,42,1
77,f,yes,yes,yes,yes,yes,1,0,667,out,53,1
69,m,yes,yes,yes,no,yes,1,0,416,in,14,1
73,f,yes,yes,yes,no,yes,1,0,1318,out,80,1
72,f,yes,yes,yes,yes,no,1,0,739,out,83,1
91,f,yes,yes,yes,yes,yes,1,0,955,in,46,1
62,f,yes,yes,yes,yes,yes,1,0,2666,in,10,1
76,f,no,yes,yes,yes,yes,1,0,25,in,44,1
74,f,yes,yes,yes,yes,yes,1,0,2005,in,29,1
99,f,yes,yes,yes,yes,yes,1,0,134,in,37,1
82,m,yes,yes,no,yes,yes,1,0,1456,in,40,1
65,f,yes,yes,yes,yes,no,1,0,1939,in,29,1
86,m,yes,no,yes,yes,yes,1,0,766,out,60,1
88,f,yes,no,yes,yes,yes,1,0,2690,out,57,1
70,f,yes,yes,yes,yes,yes,1,0,1634,in,27,1
81,m,yes,yes,no,yes,yes,1,0,1593,in,7,1
97,f,yes,yes,yes,no,yes,1,0,1403,out,59,1
90,f,yes,yes,yes,no,yes,1,0,2216,in,26,1
63,f,yes,yes,yes,yes,yes,1,0,127,out,79,1
69,f,yes,yes,yes,yes,yes,1,0,232,in,11,1
85,m,yes,yes,yes,no,yes,1,0,2073,in,40,1
73,m,yes,yes,no,yes,yes,1,0,2271,out,65,1
79,m,yes,yes,yes,yes,yes,1,0,2528,in,25,1
80,m,no,yes,yes,yes,yes,1,0,2349,in,44,1
85,m,yes,yes,no,yes,yes,1,0,1648,in,24,1
74,m,yes,yes,yes,yes,no,1,0,926,out,88,1
86,m,yes,yes,yes,yes,yes,1,0,1664,in,48,1
98,f,yes,yes,yes,no,yes,1,0,1287,in,39,1
78,m,yes,yes,yes,yes,yes,1,0,15,out,76,1
77,m,yes,yes,no,yes,yes,1,0,510,out,57,1
88,f,no,yes,yes,yes,yes,1,0,2414,in,11,1
64,f,yes,yes,yes,yes,yes,1,0,63,in,4,1
66,m,yes,yes,yes,yes,yes,1,0,93,in,42,1
85,f,yes,yes,yes,yes,yes,1,0,1073,in,35,1
68,f,yes,yes,yes,yes,yes,1,0,2916,in,4,1
81,m,yes,yes,yes,yes,yes,1,0,2468,in,28,1
77,m,yes,yes,no,yes,yes,1,0,1695,out,58,1
84,f,yes,no,yes,yes,yes,1,0,2066,in,30,1
67,m,yes,yes,yes,yes,no,1,0,2961,in,2,1
88,m,yes,yes,yes,yes,yes,1,0,355,out,76,1
75,f,yes,yes,yes,yes,no,1,0,293,out,82,1
69,f,yes,yes,yes,yes,yes,1,0,311,out,93,1
84,f,yes,yes,yes,yes,yes,1,0,2898,in,41,1
77,m,yes,yes,yes,yes,yes,1,0,2001,in,38,1
71,m,yes,yes,yes,yes,yes,1,0,1455,out,82,1
89,f,yes,yes,yes,no,yes,1,0,1231,in,47,1
70,m,yes,yes,no,yes,yes,1,0,2537,out,89,1
93,f,yes,yes,yes,yes,yes,1,0,95,in,40,1
87,f,yes,yes,yes,yes,yes,1,0,924,out,96,1
81,m,yes,no,yes,yes,yes,1,0,2752,out,87,1
77,m,yes,yes,yes,yes,no,1,0,1794,in,11,1
96,m,yes,yes,yes,no,yes,1,0,1175,in,44,1
62,f,yes,yes,yes,yes,no,1,0,2373,out,55,1
69,m,yes,yes,yes,yes,yes,1,0,1496,out,59,1
95,m,yes,yes,yes,yes,yes,1,0,694,out,73,1
69,f,yes,yes,yes,yes,no,1,0,403,in,20,1
86,f,yes,no,yes,yes,yes,1,0,90,out,59,1
97,m,no,yes,yes,yes,yes,1,0,1222,in,16,1
85,m,yes,yes,yes,yes,yes,1,0,1006,out,73,1
81,m,yes,yes,yes,yes,yes,1,0,2531,in,30,1
74,m,yes,yes,yes,yes,yes,1,0,812,out,84,1
71,m,yes,yes,no,yes,yes,1,0,1581,out,68,1
65,m,yes,yes,yes,no,yes,1,0,2713,in,20,1
67,m,yes,no,yes,yes,yes,1,0,2338,in,25,1
82,m,yes,yes,yes,yes,yes,1,0,1848,out,88,1
89,m,yes,yes,yes,yes,yes,1,0,2492,in,27,1
75,m,yes,yes,yes,yes,yes,1,0,2546,out,82,1
70,f,yes,yes,yes,yes,yes,1,0,2595,in,9,1
71,m,yes,yes,no,yes,yes,1,0,394,out,56,1
84,m,yes,yes,no,yes,yes,1,0,2914,out,98,1
86,f,yes,yes,yes,yes,yes,1,0,1340,out,77,1
84,f,yes,yes,no,yes,yes,1,0,981,out,77,1
81,f,yes,yes,yes,no,yes,1,0,2745,out,92,1
87,f,yes,yes,yes,yes,yes,1,0,772,in,40,1
71,m,yes,yes,no,yes,yes,1,0,1300,in,15,1
71,m,yes,yes,yes,no,yes,1,0,2289,in,9,1
88,m,yes,yes,yes,yes,no,1,0,629,in,16,1
86,m,yes,no,yes,yes,yes,1,0,525,out,55,1
94,m,yes,yes,yes,yes,no,1,0,2624,out,64,1
85,m,yes,yes,yes,yes,no,1,0,1677,in,11,1
76,m,yes,yes,yes,yes,yes,1,0,1398,in,26,1
90,f,no,yes,yes,yes,yes,1,0,1587,in,30,1
76,m,yes,yes,yes,yes,yes,1,0,2066,in,41,1
89,f,yes,yes,yes,yes,yes,1,0,1818,in,13,1
79,f,yes,yes,no,yes,yes,1,0,1586,out,52,1
74,m,yes,yes,yes,no,yes,1,0,1141,out,89,1
84,f,yes,yes,yes,no,yes,1,0,2350,in,18,1
87,m,yes,yes,yes,yes,yes,1,0,1091,in,3,1
99,f,yes,yes,yes,yes,yes,1,0,911,in,6,1
76,m,yes,yes,yes,yes,yes,1,0,160,out,62,1
96,m,yes,yes,yes,yes,yes,1,0,1103,out,72,1
72,m,yes,yes,yes,yes,yes,1,0,1418,in,4,1
82,f,yes,yes,yes,yes,yes,1,0,2754,out,97,1
62,f,yes,yes,yes,yes,yes,1,0,2140,in,23,1
76,f,yes,yes,yes,yes,yes,1,0,2790,out,50,1
90,f,yes,no,yes,yes,yes,1,0,694,out,55,1
67,m,yes,no,yes,yes,yes,1,0,555,in,39,1
94,f,yes,yes,yes,yes,yes,1,0,1360,out,89,1
91,m,no,yes,yes,yes,yes,1,0,2928,in,40,1
70,f,yes,yes,yes,yes,no,1,0,398,out,83,1
83,m,yes,yes,yes,yes,yes,1,0,2113,out,89,1
73,f,yes,yes,yes,yes,yes,1,0,2169,in,44,1
78,m,yes,yes,yes,yes,no,1,0,1815,in,13,1
73,f,yes,yes,yes,yes,yes,1,0,2995,out,87,1
90,f,yes,no,yes,yes,yes,1,0,2570,out,74,1
74,f,yes,yes,no,yes,yes,1,0,765,in,23,1
83,m,yes,yes,yes,yes,yes,1,0,1789,in,20,1
82,m,yes,yes,no,yes,yes,1,0,2264,out,64,1
79,f,yes,yes,yes,no,yes,1,0,703,out,64,1
72,m,yes,yes,yes,yes,yes,1,0,1315,out,59,1
91,m,yes,yes,yes,yes,yes,1,0,2552,in,33,1
82,m,yes,yes,yes,no,yes,1,0,1475,in,9,1
77,f,yes,yes,yes,no,yes,1,0,2223,out,93,1
75,m,yes,no,yes,yes,yes,1,0,2877,in,14,1
89,f,yes,yes,yes,yes,yes,1,0,2175,out,73,1
66,f,yes,yes,yes,yes,yes,1,0,320,in,12,1
99,f,yes,yes,yes,yes,yes,1,0,2501,in,11,1
70,f,yes,yes,yes,yes,yes,1,0,333,in,47,1
82,f,yes,yes,yes,yes,yes,1,0,2162,in,6,1
63,f,yes,yes,yes,yes,yes,1,0,612,in,3,1
99,f,yes,yes,no,yes,yes,1,0,2317,out,83,1
66,f,yes,yes,yes,yes,yes,1,0,979,in,3,1
86,m,yes,yes,no,yes,yes,1,0,2768,out,55,1
99,f,yes,yes,yes,yes,yes,1,0,450,in,7,1
85,m,yes,yes,yes,yes,yes,1,0,2993,in,25,1
70,f,yes,yes,yes,yes,yes,1,0,2626,in,40,1
75,m,yes,yes,no,yes,yes,1,0,176,out,93,1
72,f,yes,yes,yes,yes,yes,1,0,1344,in,26,1
68,f,no,yes,yes,yes,yes,1,0,580,out,55,1
76,f,yes,yes,yes,yes,yes,1,0,2331,out,51,1
97,f,yes,yes,yes,no,yes,1,0,131,out,82,1
62,f,no,yes,yes,yes,yes,1,0,437,in,40,1
97,m,yes,no,yes,yes,yes,1,0,1727,out,79,1
94,m,yes,yes,yes,yes,yes,1,0,1024,out,67,1
81,m,yes,yes,yes,no,yes,1,0,2153,out,97,1
97,m,yes,yes,yes,yes,yes,1,0,1687,in,41,1
76,f,yes,yes,no,yes,yes,1,0,1269,out,80,1
83,m,yes,yes,no,yes,yes,1,0,722,out,94,1
91,f,yes,yes,yes,yes,no,1,0,2422,in,48,1
73,f,yes,yes,yes,yes,no,1,0,2688,out,90,1
69,m,yes,yes,yes,yes,yes,1,0,1285,out,60,1
67,m,yes,yes,yes,yes,yes,1,0,87,in,18,1
100,f,yes,yes,yes,yes,yes,1,0,671,out,82,1
70,f,yes,yes,yes,yes,yes,1,0,2875,out,64,1
68,f,yes,yes,yes,yes,yes,1,0,2895,in,38,1
71,m,yes,yes,yes,yes,yes,1,0,144,out,68,1
79,m,yes,yes,yes,yes,no,1,0,902,in,46,1
66,f,yes,yes,yes,yes,yes,1,0,1999,in,38,1
82,f,yes,yes,yes,yes,no,1,0,1270,out,56,1
85,f,no,yes,yes,yes,yes,1,0,2386,in,3,1
73,m,yes,yes,yes,yes,yes,1,0,1116,out,51,1
92,f,yes,no,yes,yes,yes,1,0,2375,in,23,1
97,m,yes,yes,yes,yes,yes,1,0,2972,in,34,1
84,m,yes,yes,yes,no,yes,1,0,1539,in,32,1
88,m,no,yes,yes,yes,yes,1,0,2145,in,21,1
89,m,no,yes,yes,yes,yes,1,0,642,in,26,1
96,m,yes,yes,yes,yes,yes,1,0,2168,in,24,1
88,m,yes,yes,yes,yes,yes,1,0,13,in,6,1
70,m,yes,yes,yes,no,yes,1,0,2107,out,90,1
89,m,yes,yes,yes,yes,yes,1,0,547,out,71,1
79,m,yes,yes,no,yes,yes,1,0,1614,out,71,1
93,f,no,yes,yes,yes,yes,1,0,2414,out,64,1
72,f,yes,yes,yes,yes,no,1,0,1627,in,26,1
98,m,yes,yes,yes,yes,yes,1,0,2052,in,1,1
66,f,yes,yes,no,yes,yes,1,0,175,out,58,1
61,f,yes,yes,yes,no,yes,1,0,2781,in,41,1
76,f,yes,yes,yes,yes,yes,1,0,423,out,85,1
90,m,no,yes,yes,yes,yes,1,0,2865,in,21,1
70,f,yes,no,yes,yes,yes,1,0,739,in,34,1
99,m,yes,yes,yes,yes,yes,1,0,535,out,96,1
70,f,yes,yes,yes,yes,yes,1,0,2797,out,66,1
69,m,yes,no,yes,yes,yes,1,0,397,out,90,1
76,m,yes,yes,yes,yes,yes,1,0,312,out,77,1
72,f,yes,yes,no,yes,yes,1,0,1218,in,39,1
84,f,no,yes,yes,yes,yes,1,0,1589,in,23,1
67,f,yes,no,yes,yes,yes,1,0,1283,in,25,1
79,m,yes,yes,yes,yes,yes,1,0,1824,out,52,1
78,f,yes,yes,yes,yes,no,1,0,901,out,94,1
97,f,yes,yes,no,yes,yes,1,0,1007,in,15,1
73,m,yes,yes,no,yes,yes,1,0,2557,in,3,1
93,f,yes,yes,yes,yes,yes,1,0,2730,out,50,1
91,m,yes,yes,yes,yes,yes,1,0,2334,out,82,1
65,f,yes,yes,yes,yes,yes,1,0,2047,out,51,1
98,m,yes,yes,yes,no,yes,1,0,2439,out,79,1
91,m,no,yes,yes,yes,yes,1,0,998,out,60,1
82,f,yes,yes,yes,yes,yes,1,0,103,out,74,1
83,m,no,yes,yes,yes,yes,1,0,489,out,58,1
88,f,yes,yes,yes,yes,yes,1,0,2384,out,60,1
100,f,yes,yes,no,yes,yes,1,0,1576,out,92,1
86,m,no,yes,yes,yes,yes,1,0,2950,out,51,1
68,m,no,yes,yes,yes,yes,1,0,126,in,28,1
90,f,yes,yes,yes,yes,yes,1,0,2203,out,66,1
97,f,yes,yes,yes,no,yes,1,0,1002,in,29,1
71,m,no,yes,yes,yes,yes,1,0,1397,in,25,1
95,m,yes,yes,yes,yes,yes,1,0,1171,in,15,1
90,f,yes,no,yes,yes,yes,1,0,982,in,6,1
84,m,yes,yes,yes,no,yes,1,0,1520,in,30,1
84,m,yes,no,yes,yes,yes,1,0,921,out,89,1
70,f,yes,yes,yes,yes,yes,1,0,2892,in,25,1
78,f,yes,yes,yes,yes,yes,1,0,567,out,82,1
60,f,yes,yes,yes,yes,yes,1,0,256,out,80,1
84,f,yes,yes,yes,yes,yes,1,0,763,in,4,1
94,m,yes,yes,yes,yes,yes,1,0,624,out,52,1
71,m,yes,yes,yes,yes,no,1,0,132,out,51,1
73,f,yes,yes,yes,yes,yes,1,0,1221,out,51,1
100,f,yes,no,yes,yes,yes,1,0,2349,out,99,1
69,f,yes,yes,yes,no,yes,1,0,279,in,6,1
82,f,yes,yes,yes,yes,yes,1,0,1594,out,63,1
77,f,yes,yes,no,yes,yes,1,0,1394,out,52,1
95,f,yes,yes,yes,yes,yes,1,0,2424,in,39,1
91,f,yes,yes,yes,yes,no,1,0,1412,in,8,1
78,m,yes,yes,yes,yes,yes,1,0,1868,out,77,1
97,f,yes,yes,yes,yes,yes,1,0,2521,out,94,1
82,m,yes,yes,no,yes,yes,1,0,384,in,9,1
67,f,yes,no,yes,yes,yes,1,0,2045,in,30,1
75,m,yes,yes,no,yes,yes,1,0,1051,out,76,1
67,m,yes,yes,yes,yes,yes,1,0,2410,in,43,1
61,f,yes,yes,yes,yes,yes,1,0,2654,out,80,1
70,f,yes,yes,yes,yes,no,1,0,729,out,82,1
99,m,yes,yes,no,yes,yes,1,0,694,out,91,1
89,m,yes,yes,yes,no,yes,1,0,1235,in,3,1
100,f,no,yes,yes,yes,yes,1,0,2035,out,97,1
87,m,yes,yes,yes,yes,no,1,0,2607,in,32,1
74,m,no,yes,yes,yes,yes,1,0,411,out,97,1
81,f,yes,yes,yes,no,yes,1,0,1584,out,73,1
77,m,yes,yes,yes,yes,yes,1,0,965,out,71,1
82,m,no,yes,yes,yes,yes,1,0,872,out,89,1
65,f,yes,yes,yes,yes,yes,1,0,2256,out,88,1
78,f,yes,yes,no,yes,yes,1,0,2438,out,85,1
95,f,no,yes,yes,yes,yes,1,0,1888,out,96,1
85,f,yes,yes,yes,yes,yes,1,0,2049,in,36,1
82,m,yes,yes,yes,yes,yes,1,0,55,in,36,1
61,f,yes,yes,yes,yes,no,1,0,2396,in,5,1
81,m,yes,yes,yes,yes,no,1,0,1371,in,24,1
87,m,no,yes,yes,yes,yes,1,0,1111,out,82,1
77,f,yes,yes,yes,yes,yes,1,0,697,in,4,1
69,m,yes,no,yes,yes,yes,1,0,1288,out,69,1
95,f,no,yes,yes,yes,yes,1,0,739,in,15,1
84,f,yes,yes,yes,yes,yes,1,0,2989,out,72,1
88,f,yes,no,yes,yes,yes,1,0,370,out,90,1
61,f,yes,yes,yes,no,yes,1,0,1947,out,75,1
92,m,yes,yes,yes,yes,yes,1,0,1075,in,22,1
96,f,yes,yes,yes,yes,no,1,0,1865,in,11,1
65,f,yes,no,yes,yes,yes,1,0,1120,out,75,1
88,m,yes,no,yes,yes,yes,1,0,2680,out,72,1
71,f,yes,yes,yes,no,yes,1,0,815,out,74,1
90,m,yes,yes,yes,yes,yes,1,0,559,out,90,1
84,m,yes,yes,yes,yes,yes,1,0,671,out,58,1
100,m,yes,yes,yes,yes,yes,1,0,135,out,90,1
87,f,yes,yes,yes,yes,yes,1,0,2688,out,59,1
85,f,yes,yes,yes,yes,yes,1,0,568,out,78,1
71,f,yes,yes,yes,no,yes,1,0,917,in,33,1
86,f,yes,yes,yes,yes,yes,1,0,2915,in,1,1
82,f,yes,yes,yes,yes,yes,1,0,2134,in,41,1
79,m,yes,yes,yes,yes,no,1,0,421,in,4,1
82,m,yes,yes,yes,yes,yes,1,0,1053,in,4,1
71,m,yes,yes,yes,yes,yes,1,0,1442,in,31,1
66,f,yes,yes,yes,yes,yes,1,0,1726,out,85,1
83,f,yes,yes,yes,yes,yes,1,0,54,in,31,1
82,f,yes,yes,yes,yes,yes,1,0,2023,out,71,1
90,f,yes,yes,yes,yes,yes,1,0,2009,out,62,1
66,m,yes,yes,yes,yes,yes,1,0,2150,in,3,1
87,m,yes,yes,yes,no,yes,1,0,2607,in,1,1
98,m,yes,no,yes,yes,yes,1,0,1510,in,0,1
94,m,yes,yes,yes,no,yes,1,0,2031,out,58,1
79,m,no,yes,yes,yes,yes,1,0,63,out,82,1
77,f,yes,yes,yes,yes,no,1,0,981,out,79,1
72,m,yes,yes,yes,no,yes,1,0,2302,in,40,1
95,f,yes,yes,yes,yes,yes,1,0,1749,in,24,1
71,f,yes,yes,yes,yes,no,1,0,1485,out,67,1
63,f,yes,yes,yes,no,yes,1,0,578,in,29,1
69,f,yes,yes,yes,yes,yes,1,0,188,in,11,1
77,m,yes,yes,yes,yes,yes,1,0,2606,in,20,1
83,f,yes,yes,yes,yes,yes,1,0,72,out,73,1
70,m,yes,yes,yes,yes,yes,1,0,2178,out,92,1
83,m,no,yes,yes,yes,yes,1,0,1384,out,61,1
98,f,yes,yes,yes,no,yes,1,0,2553,out,82,1
76,m,yes,yes,yes,yes,yes,1,0,1437,in,33,1
61,f,yes,yes,no,yes,yes,1,0,1950,in,43,1
63,f,yes,yes,yes,yes,yes,1,0,2339,out,52,1
96,f,yes,yes,yes,yes,no,1,0,2541,out,95,1
86,f,yes,yes,yes,yes,yes,1,0,666,out,62,1
77,f,yes,yes,yes,yes,yes,1,0,1075,out,95,1
84,m,yes,yes,yes,yes,yes,1,0,581,in,38,1
82,f,yes,yes,no,yes,yes,1,0,1830,in,33,1
79,f,no,yes,yes,yes,yes,1,0,2479,in,10,1
66,f,yes,yes,yes,yes,yes,1,0,713,in,25,1
65,m,yes,yes,yes,yes,yes,1,0,1109,out,54,1
69,m,yes,yes,yes,yes,yes,1,0,2141,out,68,1
84,f,yes,yes,yes,yes,yes,1,0,1212,in,48,1
73,f,yes,yes,yes,yes,yes,1,0,2280,out,73,1
95,m,yes,yes,yes,yes,yes,1,0,1785,in,43,1
68,f,yes,yes,yes,no,yes,1,0,2813,in,31,1
98,f,yes,yes,no,yes,yes,1,0,375,in,33,1
88,m,yes,yes,yes,yes,yes,1,0,2378,in,22,1
81,f,yes,yes,yes,no,yes,1,0,2044,in,16,1
97,m,no,yes,yes,yes,yes,1,0,1184,in,43,1
78,m,no,yes,yes,yes,yes,1,0,2921,in,20,1
67,m,yes,yes,no,yes,yes,1,0,2392,in,29,1
71,m,yes,yes,no,yes,yes,1,0,2322,in,5,1
77,m,yes,yes,yes,yes,yes,1,0,2419,out,66,1
71,m,yes,yes,yes,yes,yes,1,0,722,in,4,1
72,f,yes,yes,yes,yes,yes,1,0,842,in,28,1
97,m,yes,yes,yes,yes,no,1,0,1561,out,53,1
66,f,yes,yes,no,yes,yes,1,0,502,in,41,1
91,f,yes,yes,yes,yes,yes,1,0,379,in,3,1
87,f,yes,yes,yes,yes,yes,1,0,2369,in,33,1
77,f,yes,yes,yes,no,yes,1,0,360,out,51,1
61,f,yes,yes,yes,yes,yes,1,0,631,out,51,1
94,f,yes,yes,no,yes,yes,1,0,823,in,28,1
97,f,yes,yes,yes,yes,yes,1,0,951,in,15,1
100,f,yes,yes,yes,yes,yes,1,0,2402,out,61,1
86,f,yes,yes,yes,no,yes,1,0,1130,in,12,1
88,m,yes,yes,yes,yes,yes,1,0,2248,in,23,1
89,f,yes,yes,yes,yes,yes,1,0,2084,out,73,1
94,m,yes,no,yes,yes,yes,1,0,1908,out,94,1
97,m,yes,yes,yes,yes,yes,1,0,925,in,38,1
99,f,yes,yes,yes,yes,yes,1,0,1209,out,99,1
94,m,yes,yes,yes,yes,yes,1,0,217,out,89,1
71,m,yes,yes,yes,yes,yes,1,0,2902,out,77,1
83,m,yes,yes,yes,no,yes,1,0,357,out,58,1
80,m,yes,yes,no,yes,yes,1,0,846,in,46,1
85,f,yes,yes,yes,yes,yes,1,0,2682,out,95,1
88,m,yes,yes,yes,yes,yes,1,0,1178,out,69,1
97,f,yes,yes,yes,no,yes,1,0,2876,out,61,1
77,f,yes,yes,yes,no,yes,1,0,428,in,11,1
69,f,yes,yes,yes,yes,yes,1,0,1014,out,79,1
83,f,yes,yes,yes,yes,yes,1,0,1583,out,59,1
73,f,yes,no,yes,yes,yes,1,0,1892,out,51,1
80,f,yes,yes,yes,yes,yes,1,0,701,out,52,1
78,f,yes,yes,yes,yes,yes,1,0,1447,in,34,1
62,f,yes,yes,yes,yes,yes,1,0,2839,out,50,1
75,m,yes,yes,no,yes,yes,1,0,2752,out,62,1
61,f,yes,yes,yes,no,yes,1,0,2835,in,29,1
67,f,no,yes,yes,yes,yes,1,0,562,in,43,1
64,f,yes,yes,yes,no,yes,1,0,2540,in,18,1
86,m,yes,yes,yes,yes,yes,1,0,762,in,19,1
89,m,yes,yes,yes,yes,yes,1,0,1485,out,57,1
99,f,no,yes,yes,yes,yes,1,0,2121,in,35,1
92,f,no,yes,yes,yes,yes,1,0,2228,out,59,1
78,m,yes,yes,yes,yes,yes,1,0,2145,in,32,1
85,m,yes,yes,no,yes,yes,1,0,2499,out,86,1
81,m,no,yes,yes,yes,yes,1,0,1531,in,11,1
91,m,yes,yes,no,yes,yes,1,0,2723,out,57,1
90,f,yes,yes,yes,no,yes,1,0,322,out,51,1
99,m,yes,yes,yes,yes,yes,1,0,1242,in,26,1
94,m,yes,yes,yes,yes,yes,1,0,2230,in,34,1
78,m,yes,yes,yes,yes,yes,1,0,2845,in,6,1
89,f,yes,yes,no,yes,yes,1,0,1428,in,49,1
65,f,yes,yes,yes,yes,yes,1,0,264,in,14,1
75,f,yes,yes,yes,yes,yes,1,0,2012,in,38,1
75,m,yes,yes,yes,yes,yes,1,0,1702,in,27,1
73,f,yes,yes,yes,yes,yes,1,0,2597,in,25,1
86,m,yes,yes,yes,yes,yes,1,0,1817,out,99,1
61,f,yes,yes,yes,yes,no,1,0,916,out,88,1
67,f,yes,yes,no,yes,yes,1,0,1005,in,36,1
79,f,yes,no,yes,yes,yes,1,0,674,in,6,1
69,f,yes,no,yes,yes,yes,1,0,538,out,63,1
98,m,no,yes,yes,yes,yes,1,0,273,in,45,1
61,f,yes,yes,yes,yes,yes,1,0,2047,out,79,1
68,m,no,yes,yes,yes,yes,1,0,936,in,47,1
80,f,no,yes,yes,yes,yes,1,0,1429,in,36,1
85,m,yes,yes,yes,yes,yes,1,0,822,out,95,1
85,f,yes,no,yes,yes,yes,1,0,267,out,96,1
84,m,yes,yes,no,yes,yes,1,0,2168,out,99,1
71,m,yes,yes,yes,yes,yes,1,0,2679,in,23,1
98,m,no,yes,yes,yes,yes,1,0,1519,out,96,1
94,f,yes,yes,yes,yes,no,1,0,1557,in,49,1
89,f,yes,yes,yes,yes,yes,1,0,502,in,21,1
60,f,yes,yes,yes,yes,no,1,0,480,out,56,1
95,f,yes,yes,yes,yes,yes,1,0,2479,in,12,1
97,m,yes,yes,no,yes,yes,1,0,1233,in,13,1
68,f,yes,yes,yes,yes,yes,1,0,838,in,8,1
83,f,yes,yes,yes,no,yes,1,0,1032,in,10,1
70,f,yes,yes,yes,yes,yes,1,0,1259,out,98,1
98,m,no,yes,yes,yes,yes,1,0,2588,out,80,1
63,f,yes,yes,yes,yes,yes,1,0,1179,in,46,1
96,m,no,yes,yes,yes,yes,1,0,1571,in,7,1
97,m,no,yes,yes,yes,yes,1,0,1532,out,58,1
94,m,yes,yes,yes,yes,yes,1,0,513,out,62,1
83,f,no,yes,yes,yes,yes,1,0,1786,in,44,1
70,f,yes,yes,yes,yes,yes,1,0,163,out,84,1
98,f,yes,yes,yes,yes,yes,1,0,2395,out,73,1
68,f,yes,no,yes,yes,yes,1,0,2671,out,83,1
68,f,no,yes,yes,yes,yes,1,0,836,in,5,1
62,f,yes,yes,yes,yes,yes,1,0,1950,in,26,1
86,m,yes,yes,yes,yes,yes,1,0,1096,in,41,1
88,f,yes,yes,yes,yes,yes,1,0,1216,out,93,1
74,f,yes,no,yes,yes,yes,1,0,1895,out,84,1
97,f,yes,yes,yes,yes,yes,1,0,1389,out,51,1
83,m,yes,yes,yes,yes,yes,1,0,2431,in,3,1
92,f,yes,yes,yes,yes,no,1,0,755,out,76,1
89,m,no,yes,yes,yes,yes,1,0,1565,out,81,1
91,m,yes,yes,yes,no,yes,1,0,175,out,75,1
95,m,yes,yes,yes,yes,yes,1,0,789,out,73,1
79,m,yes,yes,yes,no,yes,1,0,1421,out,63,1
66,m,yes,yes,no,yes,yes,1,0,864,in,12,1
100,f,yes,yes,yes,yes,yes,1,0,563,out,71,1
79,m,yes,yes,yes,yes,yes,1,0,2737,in,38,1
69,f,yes,yes,yes,yes,yes,1,0,110,out,75,1
87,f,yes,yes,yes,yes,yes,1,0,2598,in,23,1
97,f,yes,yes,yes,yes,yes,1,0,368,in,28,1
72,m,yes,yes,yes,yes,no,1,0,441,in,4,1
76,f,yes,yes,yes,yes,no,1,0,1922,out,55,1
89,m,no,yes,yes,yes,yes,1,0,1544,in,25,1
70,m,yes,yes,yes,yes,yes,1,0,1950,out,58,1
79,f,yes,yes,no,yes,yes,1,0,2494,in,29,1
84,f,yes,yes,yes,yes,no,1,0,1911,in,46,1
74,f,yes,yes,yes,yes,yes,1,0,1546,out,50,1
74,f,yes,yes,yes,yes,yes,1,0,2016,out,52,1
81,m,yes,yes,yes,yes,yes,1,0,2179,in,48,1
88,m,yes,yes,yes,yes,yes,1,0,1867,in,48,1
83,m,yes,yes,yes,no,yes,1,0,2628,out,97,1
79,m,yes,yes,yes,yes,yes,1,0,2793,in,17,1
81,m,yes,yes,yes,yes,no,1,0,1306,in,38,1
89,m,yes,yes,yes,no,yes,1,0,2921,in,38,1
72,f,yes,yes,yes,yes,yes,1,0,2458,out,64,1
93,f,yes,yes,yes,yes,no,1,0,52,out,75,1
81,m,yes,yes,yes,yes,yes,1,0,1335,out,85,1
67,f,yes,yes,yes,yes,yes,1,0,1952,in,30,1
90,m,no,yes,yes,yes,yes,1,0,475,out,53,1
98,m,yes,yes,yes,yes,no,1,0,548,out,91,1
99,f,yes,yes,yes,yes,yes,1,0,863,in,39,1
71,m,yes,yes,yes,yes,yes,1,0,2607,out,90,1
73,m,yes,yes,yes,yes,yes,1,0,2054,out,98,1
93,f,yes,yes,yes,yes,yes,1,0,2727,out,84,1
71,m,yes,yes,yes,yes,yes,1,0,658,in,7,1
